Temperature - (Celsius), Year, Statistics, Country, ISO3
17.615, 2002, Jul Average, Luxembourg, LUX
18.2444, 2002, Aug Average, Luxembourg, LUX
13.821, 2002, Sep Average, Luxembourg, LUX
9.80435, 2002, Oct Average, Luxembourg, LUX
7.39967, 2002, Nov Average, Luxembourg, LUX
3.21472, 2002, Dec Average, Luxembourg, LUX
0.58976, 2003, Jan Average, Luxembourg, LUX
0.84296, 2003, Feb Average, Luxembourg, LUX
7.5619, 2003, Mar Average, Luxembourg, LUX
9.54765, 2003, Apr Average, Luxembourg, LUX
13.7901, 2003, May Average, Luxembourg, LUX
18.6219, 2003, Jun Average, Luxembourg, LUX
19.4287, 2003, Jul Average, Luxembourg, LUX
20.1518, 2003, Aug Average, Luxembourg, LUX
14.8813, 2003, Sep Average, Luxembourg, LUX
7.32615, 2003, Oct Average, Luxembourg, LUX
6.86172, 2003, Nov Average, Luxembourg, LUX
2.83777, 2003, Dec Average, Luxembourg, LUX
1.50788, 2004, Jan Average, Luxembourg, LUX
3.47683, 2004, Feb Average, Luxembourg, LUX
5.16561, 2004, Mar Average, Luxembourg, LUX
9.88576, 2004, Apr Average, Luxembourg, LUX
12.0871, 2004, May Average, Luxembourg, LUX
15.9426, 2004, Jun Average, Luxembourg, LUX
17.2385, 2004, Jul Average, Luxembourg, LUX
18.6234, 2004, Aug Average, Luxembourg, LUX
15.215, 2004, Sep Average, Luxembourg, LUX
10.9884, 2004, Oct Average, Luxembourg, LUX
4.96556, 2004, Nov Average, Luxembourg, LUX
1.25847, 2004, Dec Average, Luxembourg, LUX
2.71821, 2005, Jan Average, Luxembourg, LUX
0.44895, 2005, Feb Average, Luxembourg, LUX
5.75796, 2005, Mar Average, Luxembourg, LUX
9.84669, 2005, Apr Average, Luxembourg, LUX
13.0047, 2005, May Average, Luxembourg, LUX
17.6929, 2005, Jun Average, Luxembourg, LUX
18.3368, 2005, Jul Average, Luxembourg, LUX
16.2579, 2005, Aug Average, Luxembourg, LUX
15.9988, 2005, Sep Average, Luxembourg, LUX
12.726, 2005, Oct Average, Luxembourg, LUX
4.96264, 2005, Nov Average, Luxembourg, LUX
1.88992, 2005, Dec Average, Luxembourg, LUX
-0.6518, 2006, Jan Average, Luxembourg, LUX
1.05127, 2006, Feb Average, Luxembourg, LUX
3.33053, 2006, Mar Average, Luxembourg, LUX
8.59511, 2006, Apr Average, Luxembourg, LUX
13.5868, 2006, May Average, Luxembourg, LUX
17.2512, 2006, Jun Average, Luxembourg, LUX
21.9099, 2006, Jul Average, Luxembourg, LUX
15.6591, 2006, Aug Average, Luxembourg, LUX
17.6364, 2006, Sep Average, Luxembourg, LUX
13.1561, 2006, Oct Average, Luxembourg, LUX
7.76663, 2006, Nov Average, Luxembourg, LUX
4.4587, 2006, Dec Average, Luxembourg, LUX
5.38317, 2007, Jan Average, Luxembourg, LUX
5.33647, 2007, Feb Average, Luxembourg, LUX
6.79019, 2007, Mar Average, Luxembourg, LUX
12.2489, 2007, Apr Average, Luxembourg, LUX
14.431, 2007, May Average, Luxembourg, LUX
17.3489, 2007, Jun Average, Luxembourg, LUX
17.0902, 2007, Jul Average, Luxembourg, LUX
16.9151, 2007, Aug Average, Luxembourg, LUX
13.3096, 2007, Sep Average, Luxembourg, LUX
9.66388, 2007, Oct Average, Luxembourg, LUX
4.94785, 2007, Nov Average, Luxembourg, LUX
2.11447, 2007, Dec Average, Luxembourg, LUX
4.32976, 2008, Jan Average, Luxembourg, LUX
4.34775, 2008, Feb Average, Luxembourg, LUX
5.15074, 2008, Mar Average, Luxembourg, LUX
8.09787, 2008, Apr Average, Luxembourg, LUX
15.6845, 2008, May Average, Luxembourg, LUX
16.6292, 2008, Jun Average, Luxembourg, LUX
18.0097, 2008, Jul Average, Luxembourg, LUX
17.428, 2008, Aug Average, Luxembourg, LUX
12.9445, 2008, Sep Average, Luxembourg, LUX
9.61786, 2008, Oct Average, Luxembourg, LUX
5.6529, 2008, Nov Average, Luxembourg, LUX
1.29496, 2008, Dec Average, Luxembourg, LUX
-1.4922, 2009, Jan Average, Luxembourg, LUX
1.98316, 2009, Feb Average, Luxembourg, LUX
5.38256, 2009, Mar Average, Luxembourg, LUX
11.9753, 2009, Apr Average, Luxembourg, LUX
14.2434, 2009, May Average, Luxembourg, LUX
15.9331, 2009, Jun Average, Luxembourg, LUX
18.3607, 2009, Jul Average, Luxembourg, LUX
19.2066, 2009, Aug Average, Luxembourg, LUX
15.2795, 2009, Sep Average, Luxembourg, LUX
9.90813, 2009, Oct Average, Luxembourg, LUX
8.22106, 2009, Nov Average, Luxembourg, LUX
1.63147, 2009, Dec Average, Luxembourg, LUX
-1.7491, 2010, Jan Average, Luxembourg, LUX
1.3065, 2010, Feb Average, Luxembourg, LUX
5.42106, 2010, Mar Average, Luxembourg, LUX
9.61655, 2010, Apr Average, Luxembourg, LUX
10.7739, 2010, May Average, Luxembourg, LUX
17.1207, 2010, Jun Average, Luxembourg, LUX
19.9254, 2010, Jul Average, Luxembourg, LUX
16.8758, 2010, Aug Average, Luxembourg, LUX
13.2703, 2010, Sep Average, Luxembourg, LUX
9.37479, 2010, Oct Average, Luxembourg, LUX
5.43928, 2010, Nov Average, Luxembourg, LUX
-1.9846, 2010, Dec Average, Luxembourg, LUX
2.07831, 2011, Jan Average, Luxembourg, LUX
3.40731, 2011, Feb Average, Luxembourg, LUX
6.69821, 2011, Mar Average, Luxembourg, LUX
12.3184, 2011, Apr Average, Luxembourg, LUX
14.651, 2011, May Average, Luxembourg, LUX
16.6171, 2011, Jun Average, Luxembourg, LUX
16.0087, 2011, Jul Average, Luxembourg, LUX
17.682, 2011, Aug Average, Luxembourg, LUX
16.0633, 2011, Sep Average, Luxembourg, LUX
10.7171, 2011, Oct Average, Luxembourg, LUX
6.34149, 2011, Nov Average, Luxembourg, LUX
4.79551, 2011, Dec Average, Luxembourg, LUX
3.30155, 2012, Jan Average, Luxembourg, LUX
-1.1169, 2012, Feb Average, Luxembourg, LUX
8.12985, 2012, Mar Average, Luxembourg, LUX
8.10387, 2012, Apr Average, Luxembourg, LUX
14.3907, 2012, May Average, Luxembourg, LUX
15.4659, 2012, Jun Average, Luxembourg, LUX
17.3168, 2012, Jul Average, Luxembourg, LUX
19.2285, 2012, Aug Average, Luxembourg, LUX
14.1153, 2012, Sep Average, Luxembourg, LUX
9.99201, 2012, Oct Average, Luxembourg, LUX
5.88838, 2012, Nov Average, Luxembourg, LUX
3.59066, 2012, Dec Average, Luxembourg, LUX
0.89886, 2013, Jan Average, Luxembourg, LUX
0.09522, 2013, Feb Average, Luxembourg, LUX
2.04034, 2013, Mar Average, Luxembourg, LUX
8.53503, 2013, Apr Average, Luxembourg, LUX
10.9543, 2013, May Average, Luxembourg, LUX
15.7899, 2013, Jun Average, Luxembourg, LUX
20.1589, 2013, Jul Average, Luxembourg, LUX
18.3295, 2013, Aug Average, Luxembourg, LUX
14.3495, 2013, Sep Average, Luxembourg, LUX
11.867, 2013, Oct Average, Luxembourg, LUX
5.09884, 2013, Nov Average, Luxembourg, LUX
4.11488, 2013, Dec Average, Luxembourg, LUX
4.25069, 2014, Jan Average, Luxembourg, LUX
5.17801, 2014, Feb Average, Luxembourg, LUX
8.04664, 2014, Mar Average, Luxembourg, LUX
11.6234, 2014, Apr Average, Luxembourg, LUX
12.9543, 2014, May Average, Luxembourg, LUX
16.9377, 2014, Jun Average, Luxembourg, LUX
19.1742, 2014, Jul Average, Luxembourg, LUX
16.0025, 2014, Aug Average, Luxembourg, LUX
15.7125, 2014, Sep Average, Luxembourg, LUX
12.7746, 2014, Oct Average, Luxembourg, LUX
7.30267, 2014, Nov Average, Luxembourg, LUX
3.5526, 2014, Dec Average, Luxembourg, LUX
2.30964, 2015, Jan Average, Luxembourg, LUX
1.88106, 2015, Feb Average, Luxembourg, LUX
5.93104, 2015, Mar Average, Luxembourg, LUX
9.54747, 2015, Apr Average, Luxembourg, LUX
12.8546, 2015, May Average, Luxembourg, LUX
16.5326, 2015, Jun Average, Luxembourg, LUX
19.8182, 2015, Jul Average, Luxembourg, LUX
19.582, 2015, Aug Average, Luxembourg, LUX
13.2546, 2015, Sep Average, Luxembourg, LUX
9.38744, 2015, Oct Average, Luxembourg, LUX
8.34162, 2015, Nov Average, Luxembourg, LUX
7.26622, 2015, Dec Average, Luxembourg, LUX
3.19032, 2016, Jan Average, Luxembourg, LUX
3.90896, 2016, Feb Average, Luxembourg, LUX
4.67132, 2016, Mar Average, Luxembourg, LUX
8.18252, 2016, Apr Average, Luxembourg, LUX
13.6914, 2016, May Average, Luxembourg, LUX
15.8611, 2016, Jun Average, Luxembourg, LUX
18.7906, 2016, Jul Average, Luxembourg, LUX
18.4954, 2016, Aug Average, Luxembourg, LUX
17.5386, 2016, Sep Average, Luxembourg, LUX
9.31176, 2016, Oct Average, Luxembourg, LUX
6.08297, 2016, Nov Average, Luxembourg, LUX
2.62367, 2016, Dec Average, Luxembourg, LUX
15.3059, 1991, Jan Average, Mexico, MEX
17.2518, 1991, Feb Average, Mexico, MEX
19.4619, 1991, Mar Average, Mexico, MEX
22.071, 1991, Apr Average, Mexico, MEX
24.0154, 1991, May Average, Mexico, MEX
25.2067, 1991, Jun Average, Mexico, MEX
24.5658, 1991, Jul Average, Mexico, MEX
25.1221, 1991, Aug Average, Mexico, MEX
22.8301, 1991, Sep Average, Mexico, MEX
21.6588, 1991, Oct Average, Mexico, MEX
16.8829, 1991, Nov Average, Mexico, MEX
15.6414, 1991, Dec Average, Mexico, MEX
14.0334, 1992, Jan Average, Mexico, MEX
16.1618, 1992, Feb Average, Mexico, MEX
19.1323, 1992, Mar Average, Mexico, MEX
21.2605, 1992, Apr Average, Mexico, MEX
22.7848, 1992, May Average, Mexico, MEX
25.5622, 1992, Jun Average, Mexico, MEX
25.2477, 1992, Jul Average, Mexico, MEX
24.795, 1992, Aug Average, Mexico, MEX
24.1089, 1992, Sep Average, Mexico, MEX
21.6823, 1992, Oct Average, Mexico, MEX
16.7592, 1992, Nov Average, Mexico, MEX
16.0343, 1992, Dec Average, Mexico, MEX
16.1877, 1993, Jan Average, Mexico, MEX
16.9355, 1993, Feb Average, Mexico, MEX
18.6071, 1993, Mar Average, Mexico, MEX
21.1912, 1993, Apr Average, Mexico, MEX
23.3696, 1993, May Average, Mexico, MEX
25.2442, 1993, Jun Average, Mexico, MEX
25.1041, 1993, Jul Average, Mexico, MEX
25.3099, 1993, Aug Average, Mexico, MEX
23.6138, 1993, Sep Average, Mexico, MEX
21.4985, 1993, Oct Average, Mexico, MEX
17.5559, 1993, Nov Average, Mexico, MEX
16.3197, 1993, Dec Average, Mexico, MEX
15.6752, 1994, Jan Average, Mexico, MEX
16.8216, 1994, Feb Average, Mexico, MEX
19.2138, 1994, Mar Average, Mexico, MEX
21.4984, 1994, Apr Average, Mexico, MEX
23.9331, 1994, May Average, Mexico, MEX
26.0697, 1994, Jun Average, Mexico, MEX
26.078, 1994, Jul Average, Mexico, MEX
25.4568, 1994, Aug Average, Mexico, MEX
23.9543, 1994, Sep Average, Mexico, MEX
21.805, 1994, Oct Average, Mexico, MEX
19.1021, 1994, Nov Average, Mexico, MEX
16.6608, 1994, Dec Average, Mexico, MEX
15.7881, 1995, Jan Average, Mexico, MEX
18.222, 1995, Feb Average, Mexico, MEX
18.8963, 1995, Mar Average, Mexico, MEX
21.3123, 1995, Apr Average, Mexico, MEX
24.1756, 1995, May Average, Mexico, MEX
25.2906, 1995, Jun Average, Mexico, MEX
25.5824, 1995, Jul Average, Mexico, MEX
25.3588, 1995, Aug Average, Mexico, MEX
24.211, 1995, Sep Average, Mexico, MEX
21.5701, 1995, Oct Average, Mexico, MEX
18.8246, 1995, Nov Average, Mexico, MEX
16.0485, 1995, Dec Average, Mexico, MEX
15.4202, 1996, Jan Average, Mexico, MEX
17.6709, 1996, Feb Average, Mexico, MEX
17.9222, 1996, Mar Average, Mexico, MEX
21.4181, 1996, Apr Average, Mexico, MEX
25.3507, 1996, May Average, Mexico, MEX
25.8751, 1996, Jun Average, Mexico, MEX
25.8897, 1996, Jul Average, Mexico, MEX
24.8214, 1996, Aug Average, Mexico, MEX
23.9202, 1996, Sep Average, Mexico, MEX
21.4501, 1996, Oct Average, Mexico, MEX
18.3468, 1996, Nov Average, Mexico, MEX
15.8128, 1996, Dec Average, Mexico, MEX
14.9007, 1997, Jan Average, Mexico, MEX
16.3041, 1997, Feb Average, Mexico, MEX
19.3852, 1997, Mar Average, Mexico, MEX
20.314, 1997, Apr Average, Mexico, MEX
23.7982, 1997, May Average, Mexico, MEX
25.6072, 1997, Jun Average, Mexico, MEX
25.7842, 1997, Jul Average, Mexico, MEX
25.5918, 1997, Aug Average, Mexico, MEX
24.8078, 1997, Sep Average, Mexico, MEX
21.2187, 1997, Oct Average, Mexico, MEX
18.0035, 1997, Nov Average, Mexico, MEX
14.8674, 1997, Dec Average, Mexico, MEX
16.2419, 1998, Jan Average, Mexico, MEX
16.4824, 1998, Feb Average, Mexico, MEX
18.7112, 1998, Mar Average, Mexico, MEX
21.3964, 1998, Apr Average, Mexico, MEX
24.7194, 1998, May Average, Mexico, MEX
26.7604, 1998, Jun Average, Mexico, MEX
26.0118, 1998, Jul Average, Mexico, MEX
25.5231, 1998, Aug Average, Mexico, MEX
24.5591, 1998, Sep Average, Mexico, MEX
21.6421, 1998, Oct Average, Mexico, MEX
18.8467, 1998, Nov Average, Mexico, MEX
15.6988, 1998, Dec Average, Mexico, MEX
15.9203, 1999, Jan Average, Mexico, MEX
17.8097, 1999, Feb Average, Mexico, MEX
19.0325, 1999, Mar Average, Mexico, MEX
21.9151, 1999, Apr Average, Mexico, MEX
24.2776, 1999, May Average, Mexico, MEX
25.263, 1999, Jun Average, Mexico, MEX
24.5779, 1999, Jul Average, Mexico, MEX
25.2218, 1999, Aug Average, Mexico, MEX
23.8206, 1999, Sep Average, Mexico, MEX
21.1288, 1999, Oct Average, Mexico, MEX
18.2525, 1999, Nov Average, Mexico, MEX
14.5784, 1999, Dec Average, Mexico, MEX
16.2229, 2000, Jan Average, Mexico, MEX
18.2911, 2000, Feb Average, Mexico, MEX
19.613, 2000, Mar Average, Mexico, MEX
22.3705, 2000, Apr Average, Mexico, MEX
24.9054, 2000, May Average, Mexico, MEX
25.0228, 2000, Jun Average, Mexico, MEX
25.8094, 2000, Jul Average, Mexico, MEX
24.7835, 2000, Aug Average, Mexico, MEX
24.6968, 2000, Sep Average, Mexico, MEX
20.8665, 2000, Oct Average, Mexico, MEX
16.9616, 2000, Nov Average, Mexico, MEX
14.8867, 2000, Dec Average, Mexico, MEX
14.8879, 2001, Jan Average, Mexico, MEX
17.0823, 2001, Feb Average, Mexico, MEX
18.0038, 2001, Mar Average, Mexico, MEX
21.7647, 2001, Apr Average, Mexico, MEX
23.9838, 2001, May Average, Mexico, MEX
25.5654, 2001, Jun Average, Mexico, MEX
25.4812, 2001, Jul Average, Mexico, MEX
25.4114, 2001, Aug Average, Mexico, MEX
23.966, 2001, Sep Average, Mexico, MEX
21.4834, 2001, Oct Average, Mexico, MEX
18.2264, 2001, Nov Average, Mexico, MEX
15.3114, 2001, Dec Average, Mexico, MEX
15.7708, 2002, Jan Average, Mexico, MEX
15.9711, 2002, Feb Average, Mexico, MEX
19.066, 2002, Mar Average, Mexico, MEX
23.0354, 2002, Apr Average, Mexico, MEX
24.7483, 2002, May Average, Mexico, MEX
25.8009, 2002, Jun Average, Mexico, MEX
24.8621, 2002, Jul Average, Mexico, MEX
25.4675, 2002, Aug Average, Mexico, MEX
23.8969, 2002, Sep Average, Mexico, MEX
21.8029, 2002, Oct Average, Mexico, MEX
17.6384, 2002, Nov Average, Mexico, MEX
15.4938, 2002, Dec Average, Mexico, MEX
15.8248, 2003, Jan Average, Mexico, MEX
17.2541, 2003, Feb Average, Mexico, MEX
18.9258, 2003, Mar Average, Mexico, MEX
22.037, 2003, Apr Average, Mexico, MEX
25.0823, 2003, May Average, Mexico, MEX
25.6383, 2003, Jun Average, Mexico, MEX
25.2187, 2003, Jul Average, Mexico, MEX
25.1893, 2003, Aug Average, Mexico, MEX
23.8425, 2003, Sep Average, Mexico, MEX
21.7858, 2003, Oct Average, Mexico, MEX
18.7051, 2003, Nov Average, Mexico, MEX
15.285, 2003, Dec Average, Mexico, MEX
15.2426, 2004, Jan Average, Mexico, MEX
16.0568, 2004, Feb Average, Mexico, MEX
20.0468, 2004, Mar Average, Mexico, MEX
21.3098, 2004, Apr Average, Mexico, MEX
24.031, 2004, May Average, Mexico, MEX
25.4182, 2004, Jun Average, Mexico, MEX
25.3881, 2004, Jul Average, Mexico, MEX
24.9142, 2004, Aug Average, Mexico, MEX
23.5327, 2004, Sep Average, Mexico, MEX
22.2961, 2004, Oct Average, Mexico, MEX
17.8735, 2004, Nov Average, Mexico, MEX
15.2453, 2004, Dec Average, Mexico, MEX
16.6164, 2005, Jan Average, Mexico, MEX
16.7329, 2005, Feb Average, Mexico, MEX
18.5999, 2005, Mar Average, Mexico, MEX
22.1073, 2005, Apr Average, Mexico, MEX
23.92, 2005, May Average, Mexico, MEX
25.848, 2005, Jun Average, Mexico, MEX
25.7994, 2005, Jul Average, Mexico, MEX
25.0122, 2005, Aug Average, Mexico, MEX
24.9529, 2005, Sep Average, Mexico, MEX
21.6215, 2005, Oct Average, Mexico, MEX
18.5069, 2005, Nov Average, Mexico, MEX
15.8074, 2005, Dec Average, Mexico, MEX
16.3946, 2006, Jan Average, Mexico, MEX
17.5736, 2006, Feb Average, Mexico, MEX
19.7349, 2006, Mar Average, Mexico, MEX
23.2492, 2006, Apr Average, Mexico, MEX
24.5288, 2006, May Average, Mexico, MEX
25.9912, 2006, Jun Average, Mexico, MEX
25.4927, 2006, Jul Average, Mexico, MEX
25.1353, 2006, Aug Average, Mexico, MEX
23.6627, 2006, Sep Average, Mexico, MEX
21.8045, 2006, Oct Average, Mexico, MEX
18.5258, 2006, Nov Average, Mexico, MEX
15.0954, 2006, Dec Average, Mexico, MEX
14.396, 2007, Jan Average, Mexico, MEX
16.8468, 2007, Feb Average, Mexico, MEX
19.738, 2007, Mar Average, Mexico, MEX
21.5215, 2007, Apr Average, Mexico, MEX
23.7037, 2007, May Average, Mexico, MEX
25.4564, 2007, Jun Average, Mexico, MEX
24.8337, 2007, Jul Average, Mexico, MEX
25.4211, 2007, Aug Average, Mexico, MEX
24.1171, 2007, Sep Average, Mexico, MEX
22.0179, 2007, Oct Average, Mexico, MEX
18.4659, 2007, Nov Average, Mexico, MEX
16.2508, 2007, Dec Average, Mexico, MEX
15.1542, 2008, Jan Average, Mexico, MEX
17.8429, 2008, Feb Average, Mexico, MEX
18.9518, 2008, Mar Average, Mexico, MEX
22.3838, 2008, Apr Average, Mexico, MEX
24.0977, 2008, May Average, Mexico, MEX
26.1737, 2008, Jun Average, Mexico, MEX
24.7423, 2008, Jul Average, Mexico, MEX
24.8025, 2008, Aug Average, Mexico, MEX
23.0479, 2008, Sep Average, Mexico, MEX
21.2336, 2008, Oct Average, Mexico, MEX
17.7357, 2008, Nov Average, Mexico, MEX
16.1461, 2008, Dec Average, Mexico, MEX
16.418, 2009, Jan Average, Mexico, MEX
17.8174, 2009, Feb Average, Mexico, MEX
19.5541, 2009, Mar Average, Mexico, MEX
22.015, 2009, Apr Average, Mexico, MEX
24.6073, 2009, May Average, Mexico, MEX
26.0359, 2009, Jun Average, Mexico, MEX
26.4859, 2009, Jul Average, Mexico, MEX
25.98, 2009, Aug Average, Mexico, MEX
24.1734, 2009, Sep Average, Mexico, MEX
21.8379, 2009, Oct Average, Mexico, MEX
18.1773, 2009, Nov Average, Mexico, MEX
15.1998, 2009, Dec Average, Mexico, MEX
14.8149, 2010, Jan Average, Mexico, MEX
15.1707, 2010, Feb Average, Mexico, MEX
18.1291, 2010, Mar Average, Mexico, MEX
21.3758, 2010, Apr Average, Mexico, MEX
24.334, 2010, May Average, Mexico, MEX
26.1529, 2010, Jun Average, Mexico, MEX
24.7495, 2010, Jul Average, Mexico, MEX
25.6331, 2010, Aug Average, Mexico, MEX
24.2069, 2010, Sep Average, Mexico, MEX
21.4365, 2010, Oct Average, Mexico, MEX
17.5886, 2010, Nov Average, Mexico, MEX
15.5366, 2010, Dec Average, Mexico, MEX
15.2498, 2011, Jan Average, Mexico, MEX
16.2263, 2011, Feb Average, Mexico, MEX
20.513, 2011, Mar Average, Mexico, MEX
23.6463, 2011, Apr Average, Mexico, MEX
24.4571, 2011, May Average, Mexico, MEX
26.5405, 2011, Jun Average, Mexico, MEX
25.6829, 2011, Jul Average, Mexico, MEX
26.3494, 2011, Aug Average, Mexico, MEX
24.8614, 2011, Sep Average, Mexico, MEX
21.8019, 2011, Oct Average, Mexico, MEX
18.1659, 2011, Nov Average, Mexico, MEX
14.9203, 2011, Dec Average, Mexico, MEX
16.265, 2012, Jan Average, Mexico, MEX
16.9045, 2012, Feb Average, Mexico, MEX
19.7004, 2012, Mar Average, Mexico, MEX
22.5787, 2012, Apr Average, Mexico, MEX
24.7395, 2012, May Average, Mexico, MEX
26.2382, 2012, Jun Average, Mexico, MEX
25.219, 2012, Jul Average, Mexico, MEX
25.9324, 2012, Aug Average, Mexico, MEX
24.2086, 2012, Sep Average, Mexico, MEX
22.5855, 2012, Oct Average, Mexico, MEX
18.5183, 2012, Nov Average, Mexico, MEX
16.7689, 2012, Dec Average, Mexico, MEX
15.2812, 2013, Jan Average, Mexico, MEX
17.3874, 2013, Feb Average, Mexico, MEX
19.1893, 2013, Mar Average, Mexico, MEX
22.1997, 2013, Apr Average, Mexico, MEX
24.0125, 2013, May Average, Mexico, MEX
26.1992, 2013, Jun Average, Mexico, MEX
25.1185, 2013, Jul Average, Mexico, MEX
25.4668, 2013, Aug Average, Mexico, MEX
23.6937, 2013, Sep Average, Mexico, MEX
21.8225, 2013, Oct Average, Mexico, MEX
17.631, 2013, Nov Average, Mexico, MEX
15.5624, 2013, Dec Average, Mexico, MEX
15.4408, 2014, Jan Average, Mexico, MEX
18.2578, 2014, Feb Average, Mexico, MEX
19.4685, 2014, Mar Average, Mexico, MEX
22.4253, 2014, Apr Average, Mexico, MEX
23.7414, 2014, May Average, Mexico, MEX
26.151, 2014, Jun Average, Mexico, MEX
25.6699, 2014, Jul Average, Mexico, MEX
25.3779, 2014, Aug Average, Mexico, MEX
23.9119, 2014, Sep Average, Mexico, MEX
22.3843, 2014, Oct Average, Mexico, MEX
17.1367, 2014, Nov Average, Mexico, MEX
16.1769, 2014, Dec Average, Mexico, MEX
15.3802, 2015, Jan Average, Mexico, MEX
16.9949, 2015, Feb Average, Mexico, MEX
18.7999, 2015, Mar Average, Mexico, MEX
22.1485, 2015, Apr Average, Mexico, MEX
23.5583, 2015, May Average, Mexico, MEX
25.4756, 2015, Jun Average, Mexico, MEX
25.7328, 2015, Jul Average, Mexico, MEX
26.3009, 2015, Aug Average, Mexico, MEX
25.1476, 2015, Sep Average, Mexico, MEX
22.5728, 2015, Oct Average, Mexico, MEX
19.2983, 2015, Nov Average, Mexico, MEX
16.7738, 2015, Dec Average, Mexico, MEX
15.1196, 2016, Jan Average, Mexico, MEX
17.9131, 2016, Feb Average, Mexico, MEX
19.9754, 2016, Mar Average, Mexico, MEX
22.3308, 2016, Apr Average, Mexico, MEX
24.3347, 2016, May Average, Mexico, MEX
25.9704, 2016, Jun Average, Mexico, MEX
26.4017, 2016, Jul Average, Mexico, MEX
25.1618, 2016, Aug Average, Mexico, MEX
24.3519, 2016, Sep Average, Mexico, MEX
22.8233, 2016, Oct Average, Mexico, MEX
19.1991, 2016, Nov Average, Mexico, MEX
16.9754, 2016, Dec Average, Mexico, MEX
3.20378, 1991, Jan Average, Netherlands, NLD
-0.5175, 1991, Feb Average, Netherlands, NLD
8.48971, 1991, Mar Average, Netherlands, NLD
8.19031, 1991, Apr Average, Netherlands, NLD
9.92419, 1991, May Average, Netherlands, NLD
12.6194, 1991, Jun Average, Netherlands, NLD
18.7741, 1991, Jul Average, Netherlands, NLD
18.1491, 1991, Aug Average, Netherlands, NLD
15.3343, 1991, Sep Average, Netherlands, NLD
10.0125, 1991, Oct Average, Netherlands, NLD
5.49811, 1991, Nov Average, Netherlands, NLD
3.86182, 1991, Dec Average, Netherlands, NLD
2.87516, 1992, Jan Average, Netherlands, NLD
4.86734, 1992, Feb Average, Netherlands, NLD
6.76368, 1992, Mar Average, Netherlands, NLD
8.46087, 1992, Apr Average, Netherlands, NLD
15.137, 1992, May Average, Netherlands, NLD
16.8811, 1992, Jun Average, Netherlands, NLD
18.2779, 1992, Jul Average, Netherlands, NLD
17.9519, 1992, Aug Average, Netherlands, NLD
14.2548, 1992, Sep Average, Netherlands, NLD
7.76376, 1992, Oct Average, Netherlands, NLD
7.43475, 1992, Nov Average, Netherlands, NLD
3.90627, 1992, Dec Average, Netherlands, NLD
4.52738, 1993, Jan Average, Netherlands, NLD
2.06536, 1993, Feb Average, Netherlands, NLD
